review_text,review_stars,title
"The first of it's kind. Yes, there's other books on pythons, some mentioning retics more,  but none like this, til now.  Soon as I heard about it, I had to have it.  This book covers the basics and just about everything in between.  A must have for any reticulated python enthusiast, keeper, breeder, or reptile lover.  Also, the price is unbeatable. Very pleased with this purchase.",5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
"Great book that details the most important parts about keeping these beautiful animals. Easy reading and plenty of info for the novice and experienced keeper alike. I even read some to Elsa, my Super Phantom and she seemed to approve :)",5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
Excellent source for valid information on the reticulated python. If you are just entering into the world of reticulated python keeping or a veteran keeper there is something for everyone in this guide.,5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
Great book for people with all level of experience with Retics! I recieved this book 2 days ago and am almost finished! Not disappointed at all. Very Informative! Great Photos as well.,5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
"This has been a long time coming. The first of its kind, Sid’s passion for Reticulated pythons is eloquently painted across every page. It’s apparent that he spent years putting this project together.",5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
Lots of information very helpful. Worth a buy,5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
"Loved the book, gives you a good beginners guide with a back story.",5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
Amazing read for those looking to get into reticulated pythons,5.0 out of 5 stars,Reticulated Pythons: A complete guide to care and husbandry
"If you are not on a Mac - disregard this review.  Windows is likely much more forgiving.If you are on a Mac and feel comfortable having your kid run Minecraft and Python under an admin account (yours, most likely) - disregard this review.If you are relaxed about security on your Mac - disregard this review.If you want an opinion on the teaching value of this book, look at other reviews.Still here?OK, the main problem is that Mac files can be very sensitive to the ownership of the files.  Normally, that is not really a problem, you install a program and it goes under Applications and everyone can use it.  This is not really the case here, only the person doing the installation can use it without tweaking.  And the tweaking is NOT easy to do.On to the actual issues...(note:  I have posted fairly detailed steps corresponding to what I did to get it work as an Amazon product discussion on this book's page.)Step #3 - installing Java Development KitThe author tells you to install Java.  This is both unnecessary and risky.  Java on a Mac installs itself as Java + the Java web plugin.  The Java web plugin consistently has security problems and savvy web users tend to disable it whenever possible.  Additionally, once installed, a Mac's Java install does not allow removal of Java itself and makes it very difficult to disable the web plugin for other users (despite being an admin).Minecraft's authors have recognized the problems Java install cause and bundle their own Java embedded in their files.  All the install instructions had to tell you was to set the JAVA_HOME environment variable to point to Minecraft's own Java.Presto, no more need to install Java itself.  I did that, but not before again installing the #@!^& Java as per the instructions.  Thanks for having me saddled with an unpleasant security risk.Step #4 - Installing The Minecraft Python API and Spigot.You know that MinecraftTools Mac.zip file you downloaded?  The one from sourceforge which takes 10-20 minutes to download because it's so slow?Wherever you extract it, its owner will be you.  In Mac terms, that means your kid, if running under his own account rather than yours, is not authorized to read those files.  That's even if you put them under the Shared user.  Easy to see, just look at the files under Finder, press command+I and check the Sharing and Permissions.To run this stuff, you need Read, Write, Execute access.  Your own user has it - your kid and everyone else doesn't.There is a solution, but it is not pleasant.  First you create a new usergroup in the Mac, then, for all the files you extracted, you assign the same rights as the owner to that group.  Finally you make your kid a member of the group.Step 1. Minecraft.Turns out that, strangely enough, the Minecraft program itself can have these permission issues.  That's unusual, I've never seen a Mac application that installs with this problem, but there it was.  You can google up """"Minecraft + El Capitan + Legacy Java"" and find the issue on Mac Support forums.  The fix was the same as before for me, assign the owner's right to the group.Now, this one is definitely not the author's responsibility.  More Minecraft's.If you install the stuff for this book under an admin user and then let your kid run it directly under that user, none of these problems likely show up. Except for the unnecessary Java installation.If, like me, you have your kids set up with their own, unprivileged, account then it is likely you will have the same problems as me.  Unix and Mac permissions are tricky, but essential to get right if you want to share data between users.I do this kinda of work for a living and it wasn't too hard to fix things, only took me 4-5 hours to understand what was going on.  Part of what slowed me down is it was an old Mac, just reformatted to use El Capitan, so I was missing all my regular diagnostic utilities.  Still, I just don't think the installation instructions are good enough for Mac users.Suggestion to author:  include a link within the book to detailed installation instructions online.  Don't try to cover all the bases in the book itself, too complicated.  But do set up such a help site - it's too bad that such a useful teaching book can be so difficult to install.",2.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"As a professional software developer, I have to say that this is one of the best introductory level programming books I’ve ever seen. It tells kids just what they need to know to understand what they’re doing, and they get the immediate reward of seeing the action carried out in the game. It consistently links the lessons to results in the game, making it easy to stick with.It’s printed in full color so the code has syntax highlighting and images from the game to illustrate what it’s doing. Python was a good choice for the language to use, as it’s easy to learn and was created with the goal of being easy to understand by anyone.I got this for my son, who is 11, and loves Minecraft. He’s already done a fair amount to customize things himself and was very excited to take that further. I think this book is appropriate for any kid with the attention span and interest to try it out. The constant reward of seeing their work pay off will give them the excitement and confidence to drive them forward.They will need help from time to time, but even if you yourself don’t have experience programming, the book is very clear and should give you what you need to walk them through it.",5.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"I found out why my server was not connecting to the game.  If you followed all directions from the book and you find that Minecraft Multiplayer says that it ""can not connect to server"" try the following. (It might solve your problem.  It did for me.)Step 1: Open MinecraftStep 2:  Change your Profile (this is in the bottom left corner of the screen).  Click on Edit Profile.Step 3: Change Profile Name to ""Spigot 1.9.2"" or ""Spigot - Python 1.9.2"" (You decide what name you want, I always put the game version in the name.  It is easier for me to keep track with which version I am having to playing with)Step 4: Under ""Version Selection"" click the box that says ""Allow use of  old ""Alpha"" Minecraft Versions""(a box will pop up, click ""yes"")Step 5: Now select the ""release 1.9.2"" (You need this release because the Spigot version is for 1.9.2. This applies to any server you use.)Step 6: Save ProfileStep 7: You will select this Profile you created every time you want to play on this server.If you are not sure if which version of Minecraft spigot is running on, run your Spigot server.  Now on the server screen, scroll up all the way to the top and one of the top few lines should read ""Starting Minecraft server version +++++.""  This is how you find which version of Minecraft you need to set your profile for.I hope this helps.",4.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"Many reviews on this book say that it is outdated and doesn't work with Minecraft. It is true that the setup instructions are outdated, in that they refer to old, unsupported versions of software, and that the author's own distribution of the software is old. However, all the programming exercises work fine if you just ignore the setup instructions and download the newest versions of needed software yourself from the official sources (which is what I would recommend anyway): Java, Python, py3minepi, Minecraft, Spigot server, and the RaspberryJuice plugin for Spigot server. The setup depends on having a client component (py3minepi) loaded into Python that talks to a server API component (RaspberryJuice) in Spigot server. If none of that made sense to you, this book probably isn't for you.I'm a professional software developer with a 7-year-old son who said he wanted to try coding. While the content is clear and easy to understand, I still think he's too young for this book. He quickly lost interest and kept pointing out how he could accomplish the same things using command blocks etc. inside Minecraft.At the time of writing this, Minecraft 1.12 was the latest version, and what I used. I used a Windows PC.",4.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"This was a gift for a 9 year old boy. He loves Minecraft and coding, so I reckon this was a good choice.",5.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"I teach programming to kids. Although this book is advertised as a beginner book for kids with no programming experience, I think it works better as an advanced book after they have learned some basic Python programming from a book like No Starch Press’ Python For Kids by Jason Briggs. I am really impressed by the quantity of material that this book covers, though. Lots of mods that you can write using Python that I would never even think of. It is unlikely that anybody would ever do all of the projects in this book. Better to pick and choose the more interesting ones.It’s true as other reviewers have said that setting up the programming environment is tricky. I found that the best and easiest is to install PyCharm Edu and the raspberryjam mod for Minecraft Forge. Then you don’t need to run the Spigot Minecraft server. You do development inside the mcpipy directory in your .minecraft directory, which avoids the need to install the out-of date py3minepi package (Python 3 Minecraft pi edition API)",4.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"I like the book, so far. My only complaint is with the Kindle formatting of the python code on an iPad. The code looks fine on my Kindle Paperwhite, but when I try to read the code on my iPad (where I can view it much larger) the python code is sometimes unreadable. For instance, in the very first examples of using python the code appears to read "">>> 2  2+"" instead of "">>> 2 + 2"". Other examples are even more difficult. Changing the font didn't seem to help.Other than that, I was able to install all the Mac Tools and get everything working on the first try. There are complaints here about the included Spigot Minecraft server not being compatible with the latest Minecraft release, but there's no way that the author can keep up with the release schedule of Mojang. Simply choose to run the Minecraft version (in the Minecraft Launcher) that matches the latest Spigot server that you are running.",4.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"Bought this to help my little niece (13, really into Minecraft) start learning to code. She's been playing around with some complicated mods for a while now, and I figured it was time.I chose this book specifically because it's really apparent that their target audience is a smart and capable teenage programming novice. It has step-by-step instructions for everything (e.g., it doesn't just say ""Start your Python editor,"" it says ""Go here to download Python. Install it, and then check here to make sure that you have the right files,"" etc.As a tech-savvy person, I expected that my niece would be calling me up for help quite a bit at first. But she's been going through this book and I have yet to receive a call for help from her, which is a testament to how thorough this book is.",5.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"Purchased for my niece who is absolutely obsessed with Minecraft and envisions a future in which her household is full of uni-task robots (her dad is a robotics engineer). Thought it would be perfect for her to learn how to program so she could teach a robot how to perform whatever task she asks of it, and Python seems to be the new language of choice over Java with Computer Science degrees these days. In addition to being fun and educational, there is the added self-esteem benefit of having God-like powers in your own little world, as an Indoor Kid without many social skills... and since Minecraft seems to be the hip thing to do with kids these days, she's now got a one-up on anybody else in her circle, making her 'cool.'",5.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"Ugh. As a programmer I should have known better, but I just blindly accepted that multiple ""best programming books for kids in 2022"" lists included this book.This book was written in 2016 which is an eon in the context of programming. At least on a Mac this book is useless as written as the toolset they have you download from their website was written for an older version of Java and refuses to work with the current version that is available.I don't know yet if the Java issue can be overcome, but at the least this is not useful to kids without significant parental involvement just to get the dev environment setup and working correctly.This book should not be recommended any longer and really shouldn't be bought.",1.0 out of 5 stars,Learn to Program with Minecraft: Transform Your World with the Power of Python
"(This review is based on the first edition.) If you are a scientist used to coding in other languages, and want to get the flavor of Python, this little book is an easy and pleasant way to begin. It would also be a great textbook for a one-semester introduction to coding aimed at students who have taken calculus. The price point is great (only $25) and the design of the book is lovely, a LaTeX tour de force for which the designer, as well as Princeton University Press, deserve considerable praise.An earlier reviewer compared this book unfavorably to Mark Newman's ""Computational Physics,"" which I think is unfair. Far too many books devote paragraph after paragraph to things that could have been clearly dealt with in a sentence or two. To paraphrase an apothegm attributed to Cyril Connolly: Inside every fat book there is a thin book crying to be let out. This book is the one that escaped!",5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
"I just found this by ""accident"" while googling a question about python.  I am so very happy to have found this book - I purchased the kindle version within minutes of finding it (the paper version is not available for another month) - I just knew this would be a great book.  My hunch was right -  I love this book!  I have been on and off using Python for at least 6 or 7 years as needed for scientific computing.  I have perused many of the most popular Python books and purchased a good many.  What usually happens is I lose interest quickly and never finish the book.  But this book seems different.  It is written in a very clear language and gets right to the point of programming with Python and uses the latest packages such as Anaconda or Enthought Canopy with focus on numpy and matplotlib.  I really like the style of the book and the content.  The level is for beginning programmers (which I am not) but suitable for intermediate and advanced programmers for sure. I highly recommend this for self-study as all the programs are available online and they actually work out of the box.  I am sure I will finish this book and refer back to it for years to come.",5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
"Chapters 1-4 provide a thorough, readable introduction to Python, including some of the powerful 'Pythonic' particulars to the language.  Two realistic, accessible labs constitute chapter 5 with lab extensions for practice.  The rest of the chapters alternate between introducing new Python features and labs.  The appendices are helpful with administration issues.  I particularly like the 'Your Turn' short exercises (with solutions in an appendix.)I will be using this book in my high school physics classes.",5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
A really nice book,5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
A nice no nonsense introduction to scientific computing aspects in python. It introduces concepts and techniques around clear and engaging examples that help you get up and running using python for modeling.,4.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
Book was in great condition.,5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
provided good tips and sample code.,4.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
"very didactic, I recommend it",5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
"Clear, informative, fun. Nicely done.",5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
"I cut my computational teeth on Fortran and Basic many years ago (and on some other languages that don't even exist any longer).  However, Python has now come to dominate many aspects of astronomy, and I've been looking for a quick, direct route to Python that would tell me exactly what I needed to know without dwelling on basic material I had already learned.  This book is like sitting down at the keyboard with a really good Python mentor.  I worked all of the exercises, and found them both useful and surprisingly interesting.  The only shortcoming I found was in describing a way to open a data file, write columns of data to it with a header, and close it.  Including a few paragraphs about fileData = open(), fileData = write(), and fileData = close() would have been really helpful.  However, this information isn't well documented in the sources I've checked, so I didn't take off a point for this.  I'm happy to give this book my strong recommendation.  Now that I've finished it, I'm by no means a Python expert, but I'm ready to learn from other sources and find what I need.  And that's exactly what I was looking for with this book: a good running start at Python.",5.0 out of 5 stars,A Student's Guide to Python for Physical Modeling: Updated Edition
Most of this book is a summary of feature engineering techniques in the industry. It promotes the usage of a feature engineering package.,4.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"I’ve have taken many ML courses and I own around 30 books related to AI ML & DL.  Needless to say I have some exposure to different instructors, teaching methods, and writing styles.  Dr. Galli is a straight to the point instructor and writer.  I have taken almost every single course she offers and have read her last Feature Engineering Cookbook 1st Ed.  Her ability to deliver information that is relevant and concise is what I value from her.  Feature Engineering Cookbook 2nd Ed. is exactly that.  The 2nd Ed. has been updated to reflect some of the changes the Feature-Engine library to include renamed modules and additional modules.  Her Feature-Engine library is also one of the top libraries for ML and is well maintained.  She also maintains her accompanying code for the cookbook as well so you can expect her notebooks to maintain relevancy.  If you are experienced with Python, be sure to help her out by doing pull-request on GitHub for any code changes or new implementations.",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"This is a very useful book for those who want to focus on feature engineering in their daily work. If you want you can use the Feature-Engine library which the author has created but if you wanted to understand how to improve your model performance, this is a must have book. I will highlight some of the best features of this book here:1. Imputing, encoding and Transforming features with Feature-Engine is very easy. You get to use a very simple and consistent syntax to perform these steps.2. Extracting features from date-time, text and time series data is very easy with the tools given in this book3. Finally creating new features such as splines, polynomials and periodic features is made easy.What is missing in this book is feature selection though it is covered in the feature-engine library. That’s probably a task and a book for another day. However this book comprehensively covers the large gamut of feature engineering techniques and is a great cookbook to that you can use from day one. Highly recommended!",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"This book covers a variety of feature engineering techniques for machine learning students, practitioners, and professionals. As a ""Cookbook"", the manual surveys data transformations that a user might like to perform in order to generate numerical features from numerical, categorial, text, or other sorts of data, and presents the core software libraries and functions that implement those transformations. Each chapter has a straight-to-the-point structure: technical requirements for the datasets, python libraries, and core functions used in the chapter's exercises, followed by a ""How to do it"" section with easy-to-follow python code, followed by a ""How it works"" section describing the techniques at a more conceptual level.The book covers a number of advanced topics that are of interest to a variety of users, including Multivariate Imputation by Chained Equations (MICE), Yeo-Johnson transformation, and decision-tree discretization/feature combinations. The suite of tools provided by the `feature-engine` library seems tremendously useful for wrapping many of these methods into easy-to-use routines. Some feature normalization techniques like Mahalanobis/ZCA or ICA whitening are surprisingly not covered. The cursory discussion of frequency-domain data representations makes some sense given the authors' focus on nonperiodic variables like debt and stock prices, but some coverage of these techniques would have been nice, as would a discussion of e.g. deep learning for feature induction.Although outside the scope of a cookbook like this, it would have been useful to see some discussion of benefits and drawbacks to each method, especially from the point of view of their relation to inferential statistics, else how train/validation/test routines might need to be adapted to features obtained through such imputation/transformation. Altogether I think data scientists looking for a quick reference to their favorite techniques will find this volume useful.",4.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"Even if you are a recently starting data scientist or a very experimented one, this book is a must have in your bookshelf. The feature engineering library makes my life better every day and this all these recipes, it is a clear path to success in any project (if data is good enough obviously).It is a very easy to follow book, you cannot get bored!!!",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"Python Feature Engineering Cookbook is a great book to deep dive into the feature engineering aspect of machine learning. There are lots of feature engineering techniques mentioned in the book along with the code snippet and how to integrate them into your pipeline. I have taken all the courses of Sole on Udemy and was impressed by the content and learned a lot from it already so decided to read the book and was not disappointed. The best part about the book is how to do it and how it works -- which is available for all the sections. Feature-engine is a must-try package for feature engineering that follows sklearn API so there is no steep learning curve. Once you get the gist, it's easy to implement. The book also contains how to do feature engineering using featuretools, tsfresh for time-series and for text data too.",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"""Python Feature Engineering Cookbook"" is a valuable resource for anyone interested in building predictive models using machine learning. The book covers a wide range of techniques for feature engineering, including feature selection, feature extraction, and feature transformation.One of the key strengths of the book is its practical approach. The authors provide a wealth of real-world examples and case studies to illustrate the various techniques discussed in the book. These examples help to make the material more relatable and easier to understand.In addition to covering the technical aspects of feature engineering, the book also provides guidance on how to choose the right techniques for different types of data and modeling goals. The authors provide tips and best practices for selecting and designing features, as well as techniques for evaluating the impact of different features on model performance.Overall, ""Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"" is a valuable resource for anyone looking to learn more about feature engineering. Whether you are a beginner or an experienced data scientist, this book is sure to have something for you. Highly recommended.",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"As other reviews have stated the book delivers what it says it will; Python code that generates a lot of feature-engineering. I find this book to be fantastic, and Sole's work overall, as it gives life to new feature-engineering possibilities and does it fast. Long gone are the days of writing your own custom transformers or unique time-series features. This book automates a lot of that headache and will absolutely be the first reference I go to when I need to handle a new feature. I personally hadn't dealt with tsfresh prior to reading through and it brought to life instantaneous time-series features I no longer have to write scripts for. A very happy customer on that knowledge alone! Per usual, Sole continues to advance the ML community for the betterment of all.",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"After reading Packt's Python Feature Engineering Cookbook over the past couple of weeks, there was so much that I've been able to learn when it comes to preparing data and creating new features to aid in both the machine learning and data analysis process. The 3 main things that have been tremendously helpful in my daily workflow are:1. Learning better techniques for working with outliers and the impact they can have on your data. The valuable skills I've been able to detect here revolve around how to identify said outliers utilizing variable discretization.2. Extracting additional features out of both date and time to create new metrics for machine learning and analysis.3. Seeing how imputing missing data is significant and what are some of the best ways to do such.Overall, this book has been tremendous thus far and I've been fortunate to apply some of the new things I've learned to my daily workflow and increase productivity.#featureengineering #machinelearning #python #datascience #cleancode #optimization",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"I recently purchased ""Python Feature Engineering Cookbook"" (second edition) by Soledad Galli and was impressed with the updates and flawless codes. This book has become an integral part of my research work. The author did an excellent job in explaining various ways to extract good features for a model, making it easy to understand and apply in real-world scenarios. The 2nd Edition includes updated information, codes, and techniques, making it a valuable resource for staying up-to-date with the latest advancements in the field.As a mentor to master's students, I highly recommend this book to anyone looking to improve their feature engineering skills. The book is a comprehensive and well-structured guide with over 70 recipes for creating, engineering, and transforming features. It is my go-to recommendation for students looking to gain a deeper understanding of the field.Overall, I am extremely satisfied with this book and would highly recommend it to anyone looking to improve their feature engineering skills in the field of machine learning.",5.0 out of 5 stars,"Python Feature Engineering Cookbook: Over 70 recipes for creating, engineering, and transforming features to build machine learning models, 2nd Edition"
"Not sure I understand many of the other reviews.  Yes, you can learn some Python by using this book but there are several issues with this book.  First off, it contains a fair number of typographical errors that you're going to have to catch, and resolve, on your own.  Second, and perhaps more important, the author does keep things pretty minimalist.  What I'm getting at is the book is less than 100 pages and the explanation of things is sometimes nonexistent.  For example, he introduces the Panda function but really provides no explanation for the purpose of the function before having you just start typing in code and using the function.  Basically you're left on your own to figure out a lot things  The title of this book implies that it's for beginners but, given the missing explanations, I don't think that's true.  I've been involved in the computer industry for several decades (some of which involved coding Windows in the C language) and studied a variety of languages including assembler, C, Cobol, Basic, Fortran, JavaScript, and some rudimentary Python programming.So far I haven't gotten to the part about machine learning but at this point I'm about halfway through the book.  At this point I'd say this book is more geared for someone with Python experience and familiarity with the Python documents.I personally will look for another book about Python and Machine Learning.",2.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"Easy to readMany samplesGood python ground baseExcellent startup into python language, with enough basics, and not overwhelming to start quickly",5.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"I'm not very experienced in this, I just started to get interested in Python from the very moment that I needed to work with the data to optimize my online business and I have to admit that this book is surprisingly comprehensible and extraordinarily full of information. I am really satisfied with the choice, I recommend to those like me want to find out more about the data science to buy this book...",5.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"Given the title of this product I was expecting a lot more depth. Majority of the book is split between the very basics of Python and a hand waving description of Machine Learning concepts, with a very small section in the middle that shows an example of a linear regression and decision tree fit to csv data. The only thing ""ultimate"" about this is the brevity and misleading title. Can be read in an hour and that time would be better spent with a more rigorous book. Avoid. 2 stars instead of 1 because the info that is there is well presented and clear.",2.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"The book is surprisingly very clear and comprehensive. Usually, I get lost in these kinds of technical books but the author has done a marvelous job of navigating through some very difficult topics. I still need to sit down and do the labs but I was able to grasp many concepts in my first read. I also liked the fact that the subsections are short and very digestable",5.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"An excellent, short and concise book about how to get started with ML in Python.  IN less than 30 minutes, your ML instance can be up and running",5.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
I've always wanted to learn some form of programming language and I was recommended to start off with Python by a friend. Picked up this book and I'm glad I did. Learned a lot from it and will definitely refer back from time to time to refresh my mind. I highly recommend!,5.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"I liked this guide it breaks things down into simple everyday programming. You will end up with a better understanding if you are a beginner. Its very short, you can read it during your lunch break.",5.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"I am a ""fish out of water"" with this topic but this book was extremely easy to follow and understand.  It helped me navigate something I knew nothing about.  The author is excellent at explaining complicated concepts in a way that made sense to me.  Highly recommended.",5.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"I gave this book 2 stars because the ideas and concepts were well explained. I docked 3 stars because installing the examples destroyed/hijacked my python environment. All my other python applications stopped working much to my annoyance. This took me several days of digging around to correct the python environment. Furthermore, many of the examples themselves don't work and have dangling references leaving the reader rather bewildered.",2.0 out of 5 stars,Ultimate Step by Step Guide to Machine Learning Using Python: Predictive modelling concepts explained in simple terms for beginners
"Todo lo que escribe Euge me encanta, altamente recomendable para tus inicios con Python",5.0 out of 5 stars,Python Aplicado (Spanish Edition)
I am very glad with my purchase,5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"Chris Albon has a broad and deep knowledge of data science.  This book is a treasure of hints, explanations, and examples for the use of Python and associated libraries, including Pandas, in machine learning.  It is not a text, but it much more than cheat sheets.Chris begins with common operations with arrays, vectors, and matrices -- loading, sorting, examining, analyzing, combining, modifying, transforming.  Then continues with procedures used to prepare data -- data handling, normalization, standardization, encoding categories, selecting date ranges, dimensionality reduction, feature selection, and cross-validation.  Several chapters review models, including techniques for model selection, hyper-parameter tuning, performance metrics, and discussions of fitting and validation.Each topic is clearly explained and accompanied by a short, self-contained, listing of a Python (Version 3) program as illustration.I highly recommend this book to all of us who need a quick refresher related to a command or procedure.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I bought this book for a master's data science class and it is the one book I keep referring back to. If I forget how to code something or haven't done a particular task in a while,  i'll just pop it open, it's easy to find the right spot because each task has its own section and the code samples are great.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I have been studying data science during this pandemic; and since it has been a while since I graduated from college, my brain hasn't been as analytically sharp as I wanted it to be. And like many others, I've scoured the Internet to supplement what I have been studying. I've found many; but Chris's web site was the most organized and lucid to follow, with pertinent comments for practically every code. Hence each exercise is explained clearly. I realized I don't always have access to the Internet, so I decided to purchase the book. More power to Chris in helping us less mortals understand machine learning!",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"This is a great resource for quick and insightful tips for your machine learning challenges. As the author states, you do need to have python and machine learning experience to get maximum benefit from this book. I would argue that even those with less Machine Learning experience can learn a lot from the first 8 chapters. Chapters 9-21 are definitely best suited for someone that does have some experience using scikit-learn.Bottom line, this is a useful resource to have next to your computer when those machine learning problems pop up in your day to day work.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"The book starts by explaining each function with an example that makes sense. But it builds on these pieces as the book continues.The approach is well disciplined and pretty quickly you are building solutions. A mix of theory and code with emphasis on the latter. You won’t learn calculus but you will learn how to do it from the code.Good for those who dropped out of Andrew Ng’s courses and mortals wanting results.Me: 40 years development, MBA, and 5 years data science.  Imagining and prediction mostly.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"Perfect when you need to find out how to do something specific, like most of the Cookbooks are. This one didn't disappoint.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"Book is quite useful, however contains alot of coding errors. I wouldn't recommend if completely new to coding in general, however if you are confident debugging (as the errors are generally small), it is useful. Not mentioned are some of the data files which are located on the authors github account (the url links in the book don't work also)",3.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I loved this book for helpful code on python. It isn't too detailed because it covers a wide range of topics, however it really sets up a base to help google further. Highly recommend",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
This book is perfect to have on your desk to look up a quick how-to on just about any data science task. It has everything from data wrangling to advanced machine learning techniques.,5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I can't comment on the content of the book, as it is a gift. But the quality of the book is questionable. There is a date at the back of the book that is the day after I ordered it. It looks like it was printed at a print shop from an ebook and binded together. The print on the page is smaller than the page, which looks like it intended be printed on 5x7 instead of an 8x10. Far from what I expected. If it wasn't for the fact that it was delivered late to begin with, getting it 2 days after Christmas and 3 days after it was estimated to be here, I'd return it and look for a better book but now I don't have time.",3.0 out of 5 stars,Python Programming For Beginners: The Ultimate Step-by-Step Guide To Learn Python Programming Fast with Practical Exercises
Im sure this is a fine book in its native language but that language is not english.  Reading it results in WTF moments in every page.  Not what you want in a basic primer.,2.0 out of 5 stars,Python Programming For Beginners: The Ultimate Step-by-Step Guide To Learn Python Programming Fast with Practical Exercises
Don't waste your $$ on this one.,1.0 out of 5 stars,Python Programming For Beginners: The Ultimate Step-by-Step Guide To Learn Python Programming Fast with Practical Exercises
