review_text,review_stars,title
"i don't think it has to be so challenging to learn functional programming. The examples given assume you have  background in higher level math or other areas that are not necessarily for a laymen. I don't think i should have to get my math book out in order to understand the example of how mutability works. Do I need to know how nuclear fission works in order to be able to run on a lightbulb? If I am trying to turn on the light and the example that is given is based on nuclear fission (and it is assumed that I know that).. won't it make it challenging for me to get the concept. I have a background in Scala and I was able to learn functional programming much easier from mark lewis.. where I did not have to get all my books from undergrad out, just to be able to grasp the concept. I guess things are just easier these days, for example I have data engineers working for me doing machine learning, and they are leveraging the ml libraries to get it done, without having the background in statistics. When I speak to them and I take them into the deep dive, they get lost, but the results that are produced are just as impactful. In summary, it is my opinion, that if you have your math books, and a dictionary... and can get through the examples presented, then you might actually get to what is trying to be taught... If not... then you will be posting a review that says ""this is a good book and a great way to start to learn functional programming in python"" while you kind of chalk up the 22 bucks you wasted buying this encyclopedia to put on your shelf, while you find something that is easier to understand with simple examples, written in laymen's terms. I don't need all the ""extra stuff"" on top of what I need to learn in order to program functionally in python.",1.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"The media could not be loaded.
                



 Functional Python Programming is a great book that does a wonderful job of demystifying functional programming concepts. I love that Steven Lott brought such a paradigm to life within the Python ecosystem. Python is such a robust and diverse language capable of accomplishing so much. Then you bring in the elegance and structure of functional programming, and now you have a recipe for true greatness. This was an amazing book, and I loved it; check my review to hear more.",5.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"This is a great book for intermediate to advanced Py users who want to harness the power of Pythonin the functional programming space. The book provides good foundational ideas of functional programming as introductions and then the collections, generators and higher order functions. The book goes into reasonable depths of modules like iterables, Functools and few packages as well. I personally learnt a ton on Decorators in this book. The book does provide some snippets that one can incorporate in their tasks, but definitely there is a degree of learning to think like Functional programming. Overall a great read but some solid background in Py programming is extremely helpful. Kudos to Steve Lott (author) and Pakt publishers for creating this fine Py jewel.",4.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"The author clearly knows their stuff, and covered a wealth of great patterns in Python and how to use higher order functions and built-ins to write more composable and maintainable code. That being said, I do not recommend this for a first introduction to functional programming. The book is very large and spread out, so the useful nuggets of FP may be hard to discern for a newbie. It may even dissuade some people from using FP as the rationale is not clearly explained as to how to better use FP practices. However, if you're familiar with FP already, this book does a good job in explaining how Python tackles functional code.I do think the book got bloated at times, as three chapters are pretty much dedicated to itertools and functools (Which are super useful and the author does a good job explaining when to use them), but it mostly rehashed what's available on standard docs. However, I did appreciate the introduction of other libraries in the book to make code more functional.There are examples at the end of each chapter, which I'm always a fan of, and they seemed thoughtful and relevant to the discussion at hand.If the author ever goes for a 2nd edition, I recommend streamlining the book to be more focused and emphasizing the benefits of FP more up-front throughout the book. Also, an appendix with selected answers to exercises annotated with FP benefits would be a great addition.Disclosure: I was provided an early review copy from the publisher and was asked to review this work. I was not provided any other compensation, nor was I asked/influenced to provide a specific rating or review.",4.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"The book Functional Python Programming is a comprehensive text that examines, illustrates, and discusses functional programming using the Python programming language. Python is an object-oriented language but can be used functionally in the paradigm of functional programming.The book is organized into sixteen chapters, starting from the fundamentals of functional programming, and functions, and then concludes applied functional programming with several applications.The book has approximately four sections yet not of consistent size in chapters. The first two chapters are an introduction, laying the foundation. The second, next section is five chapters that build more complex topics with higher-order functions, recursion, and stateless objects. The third section examines various modules for use in functional programming in Python. The fourth section is an example of applications using functional programming in Python.Functional programming is an area where such languages as LISP and Scala reign supreme, but the difficulty is learning a new paradigm of thought whilst learning the nuances and syntax of another programming language. This process can be and is frustrating and disillusioning for a learner. This is why functional programming in Python is a very helpful book. In the second part of the learning process, the programming language is alleviated by using the Python programming language.The book examines and demonstrates using functional programming with Python in applications that are natural for functional programming: recursion, combinations, permutation, and computing the chi-square value. Some not-so-obvious applications are web services, multiprocessing, concurrency, and threading. The book covers a wide variety of topics and subjects.The book goes immediately into functional programming, the concepts, and functions as first-class objects in Python. Then the material goes to iterators, generators, and functional approaches in applying them. From there the book goes into working functionally with collections, and data structures. Higher-order functions used in functional programming are examined with functional mapping and filters. Lambda or anonymous functions are examined and Python lambda functions illustrate the concept.The book continues with recursion and recursive functions, and then into complex stateless objects in Python. Then several modules relating to functional programming are examined--itertools, functools, and pymonad. The functional programming then examines applications such as process threads, concurrency, web services, and statistical chi-squared values.Overall the book is an excellent source and reference for functional programming using the Python programming language. The text is comprehensive in scope from the basic foundation of functional programming, functions as first-class objects, modules for functional programming, and then applications of Python using functional programming. The Python source code is provided, illustrative, and available for download. Hence a reader can immediately run the example Python source code, tinker with it, and learn by doing.A problem is ""all over the place"" covering many a topic to illustrate functional programming but going from multi-processing and concurrency to web services, to the measure of statistical randomness chi-squared. The book is illustrative yet is incoherent coverage of different topics around functional programming with Python.There is an implicit requirement--knowledge and some skill with the Python programming language and environment. This book is not suited to learning Python, but to learning functional programming, Python modules, and Python functionality.The book Functional Python Programming is an excellent tool for Python software developers to take their skills to the next level and another paradigm of thinking--the functional programming paradigm. The comprehensive nature of the book makes it an excellent book to learn and as a reference going forward. However, the vastness of the material and the different paradigms of functional programming are not for a newbie learning Python.",5.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"Steven starts with the basics and then shows how to use functional thinking and methods in different situations by using data cleaning and exploratory data analysis as examples. Steven also explains the process and gives clear instructions on how to optimize your Python code to use less resources and get more done.There is also talk about how to use decorators, list comprehensions, and generator expressions. When you mix functional programming techniques with Python's built-in support for object-oriented programming, you will get some interesting results.By the end of the book, you'll understand the basics of functional programming in Python and know when and where this way of thinking is most useful.",4.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"I have wanted to learn more about functional programming in Python.  I have some experience with and have enjoyed functional programming in Scala, but I work with Python code and so want to focus on that.I have a math/stats background and an interest in succinct, expressive anything, so FP in Python sounds great!The book covers: any(), all(), map(), filter(), zip(), iter(), sorted(), reversed(), enumerate(), collections.Counter(), collections.abc.Callable, collections.deque, typing.NamedTuple, the Strategy design pattern, generators, frozen @dataclass, pyrsistent module, itertools (cycle, repeat, accumulate, chain, groupby), functools, toolz package (to make better use of curried functions), decorator design, PyMonad library (""monad feature is more instructive than practical, since Python already has strict ordering of f expression and statements""), beautifulsoup4, using immutable objects to prevent corruption by poorly synchronized write ops, thinking of web services as nested collections of functions transforming a request into a reply, applying a number of techniques to an exploratory data analysis problem, comparing design approaches with performance measurements using timeit, mypy for analyzing type hints, bisect, and the new match statement in Python 3.10.The exercises at the end of each chapter, and the book's github, which provides code and hints, offer great hands-on practice!!This is a well-written, very useful book.  The code and text are easy to read.",5.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"The book address ways that the benefits of functional programming accrue when we use these design patterns to build Python applications. It delves into the central features of the functional programming paradigm. It shows how to leverage immutable Python objects and how generator expressions adapt functional programming concepts to the Python language. It shows how you can use several built-in Python functions to operate on collections of data. This chapter will focus on several relatively simple functions, such as any() and all(), which reduce a collection of values to a single result. It examines the commonly used higher-order functions such as map() and filter(). It also shows many other higher-order functions and how we can create functions that work with or return functions.The book teaches how to design an algorithm using recursion and then optimize it into a high-performance for a loop. We’ll also look at other widely used reductions, including collections. It showcases many ways that we can use immutable tuples, and typing. NamedTuple, and the frozen @dataclass instead of stateful objects. It examines several functions in the itertools standard library module. This collection of functions simplifies writing programs that deal with collections or generator functions. It covers the combinatoric functions in the itertools module. It focuses on how to use some of the functions in the functools module for functional programming. It covers the toolz package and a number of closely related modules that help us write functional programs in Python. The toolz modules parallel the built-in itertools and functools modules, providing alternatives that are often more sophisticated and make better use of curried functions.Finally, the book covers how we can look at a decorator as a way to build a composite function. While there is considerable flexibility here, there are also some conceptual limitations. It examines some of the features of the PyMonad library. The futures modules point out an essential consequence of good functional design: we can distribute the processing workload. Using immutable objects means that we can’t corrupt an object because of poorly synchronized write operations.In the end, the book shows how we can think of web services as a nested collection of functions that transform a request into a reply. We’ll see ways to leverage functional programming concepts for building responsive, dynamic web content.",5.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
"I have his Modern Python Cookbook within easy reach and this is another book that I put on that shelf. Because of how easy it is to get started using Python, I often overlook learning new things in the language and this book taught me how to use functional programming skills I had learned in other languages in Python.It starts with the basics and introduces readers to the concepts of functional programming. It then explains how to write pure functions in Python, how to use iterators and generators, and how to work with collections. The author then digs further into Python's standard library's functional features, explaining higher order functions, recursions, reductions, stateless objects, itertools, functools, and decorators. He then introduces important Python libraries that can help with functional programming, including PyMonad, Multiprocessing, and Threading. And wraps up the book with real-world examples and use cases for functional programming in Python. It really is a complete book.",5.0 out of 5 stars,"Functional Python Programming: Use a functional approach to write succinct, expressive, and efficient Python code, 3rd Edition"
I am very glad with my purchase,5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"Chris Albon has a broad and deep knowledge of data science.  This book is a treasure of hints, explanations, and examples for the use of Python and associated libraries, including Pandas, in machine learning.  It is not a text, but it much more than cheat sheets.Chris begins with common operations with arrays, vectors, and matrices -- loading, sorting, examining, analyzing, combining, modifying, transforming.  Then continues with procedures used to prepare data -- data handling, normalization, standardization, encoding categories, selecting date ranges, dimensionality reduction, feature selection, and cross-validation.  Several chapters review models, including techniques for model selection, hyper-parameter tuning, performance metrics, and discussions of fitting and validation.Each topic is clearly explained and accompanied by a short, self-contained, listing of a Python (Version 3) program as illustration.I highly recommend this book to all of us who need a quick refresher related to a command or procedure.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I bought this book for a master's data science class and it is the one book I keep referring back to. If I forget how to code something or haven't done a particular task in a while,  i'll just pop it open, it's easy to find the right spot because each task has its own section and the code samples are great.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I have been studying data science during this pandemic; and since it has been a while since I graduated from college, my brain hasn't been as analytically sharp as I wanted it to be. And like many others, I've scoured the Internet to supplement what I have been studying. I've found many; but Chris's web site was the most organized and lucid to follow, with pertinent comments for practically every code. Hence each exercise is explained clearly. I realized I don't always have access to the Internet, so I decided to purchase the book. More power to Chris in helping us less mortals understand machine learning!",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"This is a great resource for quick and insightful tips for your machine learning challenges. As the author states, you do need to have python and machine learning experience to get maximum benefit from this book. I would argue that even those with less Machine Learning experience can learn a lot from the first 8 chapters. Chapters 9-21 are definitely best suited for someone that does have some experience using scikit-learn.Bottom line, this is a useful resource to have next to your computer when those machine learning problems pop up in your day to day work.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"The book starts by explaining each function with an example that makes sense. But it builds on these pieces as the book continues.The approach is well disciplined and pretty quickly you are building solutions. A mix of theory and code with emphasis on the latter. You won’t learn calculus but you will learn how to do it from the code.Good for those who dropped out of Andrew Ng’s courses and mortals wanting results.Me: 40 years development, MBA, and 5 years data science.  Imagining and prediction mostly.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"Perfect when you need to find out how to do something specific, like most of the Cookbooks are. This one didn't disappoint.",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"Book is quite useful, however contains alot of coding errors. I wouldn't recommend if completely new to coding in general, however if you are confident debugging (as the errors are generally small), it is useful. Not mentioned are some of the data files which are located on the authors github account (the url links in the book don't work also)",3.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I loved this book for helpful code on python. It isn't too detailed because it covers a wide range of topics, however it really sets up a base to help google further. Highly recommend",5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
This book is perfect to have on your desk to look up a quick how-to on just about any data science task. It has everything from data wrangling to advanced machine learning techniques.,5.0 out of 5 stars,Machine Learning with Python Cookbook: Practical Solutions from Preprocessing to Deep Learning
"I am a retired university professor of computer science, and an early practitioner of artificial intelligence and machine learning.  I am always looking for high quality and practical educational material.  Dr. Mark Fenner's ""Machine learning with Python for Everyone"" is high quality, practical, and educational.The author's preface describes the intended audience.  ""I've written 'Machine Learning with Python for Everyone' for the absolute beginner to machine learning.  Even more so, you may well have little college-level mathematics in your toolbox and I'm not going to try to change that.  While many machine learning books are very heavy on mathematical concepts and equations, I've done my best to minimize the amount of mathematical luggage you'll have to carry.  I do expect, given the book's title, that you'll have some basis proficiency in Python.  If you can read Python, you'll be able to get a lot more out of our discussions.  While many books on machine learning rely on mathematics, I'm relying on stories, pictures, and Python code to communicate with you.""Please read the Table of Contents and introductory material, accessible though the 'Look Inside' feature on the book's Amazon page.Throughout the book, the material is clearly presented and requires no previous introduction to machine learning.  That said, while there are no mathematical proofs, and there is some mathematical notation, the reader will need to be comfortable with charts, graphs, and mathematical concepts and terminology.Dr. Fenner covers machine learning from the perspective of developing predictive machine learning models.  He discusses many techniques for developing classification and regression models using well chosen examples and explanations.  His writing style is informal and enjoyable.While this is not a workbook with many listings of ready-to-run machine learning projects, it does include many short examples, written in well-formed Python 3, illustrating concepts and techniques.I highly recommend this book.",5.0 out of 5 stars,Machine Learning with Python for Everyone (Addison-Wesley Data & Analytics Series)
Mark is a wonderful writer and he is able to simplify a topic as complex as machine learning and turn it into an easy to understand presentation. This is easily the best survey of machine learning I have seen. Having well thought out exercises and examples that anyone can run on their home computer makes this book even more valuable. Highly recommended.,5.0 out of 5 stars,Machine Learning with Python for Everyone (Addison-Wesley Data & Analytics Series)
"The title led me to believe that it would be a complete tutorial including how to set up an environment to use the examples in the book. Unless I'm missing something the book depends on the reader being familiar with juypter and has the time and energy to enter a fairly large python module by hand from the appendix. The text and examples seem interesting but I didn't have the time to enter the required python module. And I'd prefer running the examples instead of taking the author's word that they work as described. I was able to return the book but I'm had high hopes that ""Everyone"" included me.",3.0 out of 5 stars,Machine Learning with Python for Everyone (Addison-Wesley Data & Analytics Series)
"I really appreciated Mark's approach to the ever present stack/tool chain issue that stands as a stumbling block to people getting started.  The information is relevant, up to date and approaches many of the same data science/ML hello world type scenarios with a very deep functional perspective.  To go further, I had a question about one of the external libraries... reached out to Mark, and was immediately provided a response.  I highly recommend this text.Sean O'Brien",5.0 out of 5 stars,Machine Learning with Python for Everyone (Addison-Wesley Data & Analytics Series)
The book was very well written. It was easy to follow and I was able to understand various concepts without going through a hard time.,5.0 out of 5 stars,Machine Learning with Python for Everyone (Addison-Wesley Data & Analytics Series)
I found the topics in this book to be fascinating which is why I picked it up and was hopeful that a self taught developer would be able to find some use for this book. To which I have found some nuggets of helpful tips. It broke down bit shifting in a pretty digestible manner.However with all the above said I found the book very disorganized. For example in chapter one the purpose was on the discussion about small problems. We go straight into the fibonacci sequence (which did give some very helpful hints on recursion) but then right after talking about that we go straight into memoization without any segue. Then after that we go right into trivial compression then after 4 to 4 1/2 pages we go right into unbreakable encryption. With each change in topic I was left with trying to figure out what the author wanted me to gain and how did those specifically classify as small problems.I gave it a 3 because this book does have some very cool insights and taking the examples and making them my own has helped but for someone without a CS degree I was left wanting more depth and that is something that I didn't get.,3.0 out of 5 stars,Classic Computer Science Problems in Python
This book is great for semi-experienced python users. Every chapter introduces several new pythonic concepts and provides a very nice generic framework for trying out the algorithms described. It is the kind of book where you'd get the most out of it when you work through it.,5.0 out of 5 stars,Classic Computer Science Problems in Python
"This book is ok.  It would have been better if it were not for the author's decision to use type hints in all the examples.  Typing hints are relatively new, and if you just learned python and are looking to get a little more classic computer science knowledge, they only get in the way.  Not that type hints are hard to understand, it just clutters up the code if you are not concerned about production, only illustrating concepts the reader is trying to learn.",3.0 out of 5 stars,Classic Computer Science Problems in Python
I am a season programer and really enjoyed this book.  Found examples to be quite complete.  It has helped me improve my Python skills.,5.0 out of 5 stars,Classic Computer Science Problems in Python
Great book.The material is very well explained.,5.0 out of 5 stars,Classic Computer Science Problems in Python
"Neither code listings nor diagrams are visible in the kindle version. The book might be good, but they really shouldn’t sell it as kindle version. That’s just a rip-off.",1.0 out of 5 stars,Classic Computer Science Problems in Python
"I’ve played around considerably with neural networks (as a student) and used TensorFlow to implement them, but it was really cool to see one implemented entirely in Python. It allowed me to play around and inspect the neurons and weights, etc. That was a really helpful set of exercises to not just “learn” about them, but to actually watch one in action.This book is supported by a community with active participation from the author, so you really get a lot more than just a book.  Highly reccomended.",5.0 out of 5 stars,Classic Computer Science Problems in Python
"I particularly like the way Professor Kopec organized the topics, code and explanations.  Although the book lacks complexity analysis, it is an excellent book for someone who is picking up Python and reviewing CS topics at the same time.  The topics selected by Professor Kopec aren't the same as those you would find in a (rather boring, I should say) data structure and algorithm book where C/Java code snippets are (sometimes in brute force) translated to Python code snippets.  The topics in this book build up a repertoire of re-usable frameworks for the ""basics"" such as search, CSP,  and graph algorithms as an illustration of how generic framework can be constructed in Python to solve classes of similar problems.  In later half of the book Professor Kopec leads the reader into the AI realm of things (at the introductory level) such as neural networks and game theory.  Very enjoyable read and great learning.  (Disclaimer: I purchased the book at the publisher's site at 50% bundle-discount.)",5.0 out of 5 stars,Classic Computer Science Problems in Python
"Author dives right into coding generic frameworks without first explaining a problem in depth. Explanation does follow the code but is usually quite superficial. No complexity analysis for the algorithms.Book is not bad at all overall, but could be much better had it proper structuring and more in-depth exploration of the problems/algorithms in question.",3.0 out of 5 stars,Classic Computer Science Problems in Python
"I absolutely love Classic Computer Science Problems in Python. It taught me both how to use Python in ways I never had before and about some computer science concepts that I may have heard of but had never used for actual coding projects. The book presents a large amount of information in a surprisingly small number of pages. I appreciate that the description of the material is to-the-point and not mathematical. This is the only computer science book I’ve read cover-to-cover in probably ten years. It was extremely useful in working through the Advent of Code problem sets and, directly because of this book, I’ve used A*, Dijkstra’s algorithm, and genetic algorithms in projects at work. I liked Classic Computer Science Problems in Python so much that I also bought Classic Computer Science Problems in Swift to help me improve my Swift skills.",5.0 out of 5 stars,Classic Computer Science Problems in Python
"I'm a fossil, but I have actually moved mostly to e-books.  However, I purchase this because it looks so lovely sitting in the background of my zoom calls.Not really.  Rather expensive for decoration anyway.In reality, having this book is essential because it's like reading the dictionary when I was a kid.  I go to look up albatross, but there's albedo - I word I remember hearing but never really knew what it meant.  Just as with a map it's the same object you can see from across the room as you walk towards it to checkout one town, with this Nutshell book you can an overview of the whole of Python (through 3.11) filled with references to what tools and approaches are actually viable.  If there are four different ways to do something, which makes sense to pursue?The only criticism that I have (not because there aren't omissions or certain passages I'd take issue with - but they are far outweighed by the sound approach and scholarly efficiency) is that there is no section covering what's new.  There is, for example, an entire new chapter on Type Annotations - again an example of something I might not have noticed if I was just efficiently using it as a reference to look things up.I'm happy to say I've learned a lot from this book and I'm happy that the drought between the 2nd and 3rd Editions is a fading memory.",5.0 out of 5 stars,Python in a Nutshell: A Desktop Quick Reference
"I came to this book for a quick intro, which is what the term ""in a nutshell"" means to me. I have in fact read a few ""in a nutshell"" books, and those were concise and pragmatic.This work is not that. Instead, it is an (complete as far as I can tell) REFERENCE work which guides you through the minutiae of Python - and practically core Python only. It goes really deep on all topics that it covers, sometimes annoyingly (to me) so. Just a small example to give you an idea, most ""quick start"" books just tell you Python uses indentations for blocks. This book takes 10 pages to explain the lexical structure.So it's an excellent reference for when you get stuck with some advanced code, and to learn intricacies. And it's a great learning tool, too. I frankly didn't even know about chained expressions (a<b<=c>d), or that Python had type definitions and concurrency!There are also later chapters about files, networking, and such, but it stops there. No pandas, Numpy, or machine learning to be found here! If you want to become a true expert in Python, this is the book.",4.0 out of 5 stars,Python in a Nutshell: A Desktop Quick Reference
"Python in a Nutshell is an excellent book for professional developers who have some experience with Python but want to take the leap to being a senior Python developer, Python in a Nutshell is required reading.This is not a book for beginners new to programming, and I’d be hesitant to say that programmers experienced in other languages should use this book to learn Python (but if you’re the bold adventurous sort, have at it.) But if you want to fill out your Python knowledge and go beyond a developer who “kinda sorta” knows Python and copies and pastes Python code from Stack Overflow without much thought, this is a book you need to read.In a way, the title is a bit misleading. “In a nutshell” gives you the idea that this book is small, but it’s actually over 700 pages long. Rather, this book is compact: it doesn’t waste time covering the basics and is quite dense with useful information.The density of this book sometimes works against itself; there were quite a few times I had to carefully parse out the words and could have really used some example code to demonstrate the concepts. I understand why the authors skipped it: not everyone will need the additional explanation for every concept, and providing these examples would have doubled the page count. (For example, the object-oriented chapter led me to take quite a few breaks to test out what I had learned in the Python interactive shell just to make sure I understood what I read.) Suffice it to say, the information in the book is useful and accurate. It’s worth the time it sometimes takes to parse through the difficult concepts.Other times though, it’s a breeze. There’s quite a wide range of topics covered in this book, and I feel like they do a good job going deep enough into each one without losing the big picture. And quite frankly: a lot of the information in this book just plain isn’t easy to find online. Without this book, you’d be chasing endless search result links to blog posts of varying quality, all while still missing out of several topics. The real value of Python in a Nutshell is that it gathers all of this knowledge into one well-written book.Other books similar to Python in a Nutshell include Fluent Python by Luciano Ramahlo, Effective Python by Brett Slatkin, and Serious Python by Julien Danjou. I recommend reading all of these books though; while they have some overlap they complement rather than replace each other. If you’re experienced in a different language but want to learn Python, Python Distilled by David Beazley is a good book to read first for general Python information, and then followed up by Python in a Nutshell.Even as a software engineer with years of experience in Python myself, I kept finding little nuggets of information that has filled in gaps of my Python knowledge that I didn’t know I had. Again, it’s not a book for total beginners but don’t let that scare you off. As long as you have the basics of programming concepts and are generally comfortable writing Python code, go ahead and get started with Python in a Nutshell.",5.0 out of 5 stars,Python in a Nutshell: A Desktop Quick Reference
The ebook version has syntax highlighted code snippets. The print version is a black and white funeral of a book.,1.0 out of 5 stars,Python in a Nutshell: A Desktop Quick Reference
"Have two O'Reilly texts that are a month old.  Both have started to have pages falling out.These are original O'Reilly printings, not third-party copies.",1.0 out of 5 stars,Python in a Nutshell: A Desktop Quick Reference
"I wanted to pick up programming as a little hobby to do in my spare time. After stumbling through countless websites picking up little tidbits of information here and there (and spending ALOT more time and effort than I expected) I was starting to doubt if this was even possible to learn myself. As said before, I would pick up little bits of information and try to make my own little programs. I got very very basic information down but couldn’t comprehend how to to write anything more than a simple 20 line script. I was about to give up. Then I bought this book.and WOW. This book was absolutely amazing. I read it for hours everyday from when I purchased it. I finished the book 3 weeks later. I can say this book was monumental in what it taught me. (And it’s size too - LOL - the thing is massive but so worth the read)He teaches everything so simple and easy to read. Go through his lines of every example and try to understand what is happening. You’ll find by about page 500 everything is slowly starting to make sense. By page 1000 you’ll be thinking wow I can read and understand each example of code (even the longer ones). You start seeing how programs are put together, how every single line has a purpose. The syntax, the wording, the placement , the white space. I’ve thoroughly enjoyed learning programming from this book. It has enabled me to complete an online python course. I love solving problems on my own - each one is like a puzzle and I get a little joy when I successfully complete the challenge. Thank you Mark - for allowing me to experience this journey. I surely would have given up had I not found this book.This book is like sitting directly in his college lectures for a semester. Only I didn’t have to spend 4 months to get the information. I could learn as fast as I could read. All told it was a 3 week book for me and it was very very very worth it. I’ve purchased his second book (Programming Python) and hope it will be just as good as this one.If you’re serious about learning python than stop looking further. This needs to be a book you buy.The contents are expansive and in depth without overloading you. It’s taught in a simple easy to understand way. And the appendix is well laid out so after you finish reading it and get into the nitty gritty of programming you can always know exactly where to look in the book to get help on how to do something. A+++.Again, thank you Mark.",5.0 out of 5 stars,"Learning Python, 5th Edition"
This is an excellent book for intermediate to advanced programmers looking for a methodical deep dive into the Python programming language.If you’re just looking to get started and up and running you’re probably going to find this book overly long and far too “in the weeds” to be useful. More frankly - I would avoid this book until your actually proficient with the Python language and actually want to become an advanced developer or you will be frustrated.Most people can get by hacking away at Python without being an expert at the language.There’s a large percentage of people that will be more than helped by the standard documentation that comes with a Python distribution and that is all they will need.“Learning Python” is more of an advanced text and would perhaps be more appropriately named as “Mastering Python”. A very in depth book that only 20% of hard core programmers will find interesting.,4.0 out of 5 stars,"Learning Python, 5th Edition"
very useful for someone who knows other high-level scripting language and wants to learn python (not sure if it is helpful to someone who has no programing background),5.0 out of 5 stars,"Learning Python, 5th Edition"
"I don't write too many reviews but I have to review this book. I'm just trying to learn the language to do some web, security, and rasberry pi development on my own. I tried to learn python over a year ago, got frustrated and quit. I tried to pick up the language again about 2 weeks ago. I have read and tried to work through Learning Python the Hard Way (LPHW). LPHW is a good resource and it did give me a general understand of the language. It teaches python version 2x. I have also read Dive into Python 3 (DP3). DP3 is also a good resource and it teaches python version 3x. I have also read and referenced  [...] For the most part, I am able to write simple code. But I got frustrated when I tried to review and understand complex code structures. I had a hard time understanding the nuances of the language. I spent hours searching online and watching tutorial videos. But I was constantly frustrated because there were all these exceptions that didn't make sense to me. I kept on asking why this works and why that does not work.The best thing about this book is that it explain the nuances of the language by giving multiple examples. So it does explains it in a complete manner. A lot of other resources will touch upon a topic and then glance over it. I often wondered.. what about this... so a lot of other resources expect you to test the other cases out which in most circumstance will be okay, but in others, you are still left wondering ""why?"". This book does not do that. In fact, I almost didn't need to try the examples on the interactive python command line because it was so thorough.This book is not for the beginner. You will get lost among the trees in the forest because there is so much information in this book. If you are impatient or need to start coding right away, you really won't be able to do this with Learning Python. LPHW and DP3 are much better at getting you up and running. But to write error free code, you have to understand the nuances of the language which Learning Python teaches you. Learning Python the Hard Way (free on the internet) and Dive into Python 3 (also free) are great resources to get introduced to the language. I would recommend both before you delve into this book. But once you get an understand of the basics of python, this book will fill in the missing details.As a disclaimer, I have only been reading this book for a day. I have already read 300 pages. A lot of it was review. But I learned a lot of new stuff as well that filled in the gaps. I have not read the section on regex or the more advanced sections yet so this review is not complete. But so far, I am impressed on the thoroughness of the subject matter.The main grip I have is that I bought the kindle version. If I read it in a linear fashion the material seem to flow nicely. But when I come to certain sections, I need to jump around. You find this a lot with any technical book. The kindle version makes this difficult because I cannot ""easily"" keep track of what I was reading so I get side tracked a lot. I also cannot effectively add notes (yes, I know I can add notes). I ended up using 4 devices to read this book just to keep track of where I was. I may get the hardcopy so that I have an easy quick reference book to look at later at my desk. With a hard copy, I use bookmarkers that I can quickly page to. I know about the kindle bookmarks but they are cumbersome to use. Fortunately, its hard to beat the fact that I can carry this book on my phone if I wanted to. So I would rate the kindle version 3 stars.Overall, I would buy this again on kindle.",5.0 out of 5 stars,"Learning Python, 5th Edition"
